,Company,Year,ISIN,SR,NFE,Date SRNFE,Date AR,ReportSize SRNFE,ReportSentence SRNFE,ReportWords SRNFE,GRI,Keywords,KeywordsClean,SentenceRestatement,ReportSize AR,ReportSentence AR,ReportWords AR,pfad
8814,sma solar technol.ag,2020,DE000A0DJ6J9,1,1,42.30.1202,42.30.1202,20,942,8950,1,vorjahr.*bericht,vorjahr bericht,"lag das gewicht unserer string­wechselrichter im vorjahr durchschnittlich noch bei 2,47 kg/kw leistung, so waren es im berichtsjahr nur noch 2,25 kg/kw",20,883,8950,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\SMA SOLAR TECHNOL.AG\SR\SMA SOLAR TECHNOL.AG2020_NFB.pdf
8815,sma solar technol.ag,2020,DE000A0DJ6J9,1,1,42.30.1202,42.30.1202,20,942,8950,1,wert.*vorjahr,wert vorjahr,"der wert für 2020 liegt unter dem vorjahreswert, da der  berechnung für die co2­einsparung für 2019 ein wert von 0,53 kg/kwh zugrunde gelegt wurde",20,883,8950,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\SMA SOLAR TECHNOL.AG\SR\SMA SOLAR TECHNOL.AG2020_NFB.pdf
8816,sma solar technol.ag,2020,DE000A0DJ6J9,1,1,42.30.1202,42.30.1202,20,942,8950,1,wert.*angepasst,wert angepasst,"entsprechend des wachsenden anteils erneuerbarer energien am deutschen strommix wurde dieser wert für die berechnung der  einsparung 2020 auf 0,43 kg/kwh angepasst",20,883,8950,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\SMA SOLAR TECHNOL.AG\SR\SMA SOLAR TECHNOL.AG2020_NFB.pdf
8817,snp schneider-neureither & partner,2019,DE0007203705,1,0,42.30.0202,02.40.1202,23,2035,6186,1,wert.*angepasst,wert angepasst,1 im vorjahr noch emea inklusive uk die vorjahreswerte wurden angepasst2 im vorjahr südamerika3 im vorjahr asien4 im vorjahr nordamerika5 im vorjahr in emea enthalten,23,2946,9677,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\SNP Schneider-Neureither & Partner\SR\SNP Schneider-Neureither & Partner2019_SR.pdf
8818,sto,2020,DE0007274136,1,0,92.40.1202,32.40.1202,28,1001,11304,1,aktualisier.*bericht,aktualisier bericht,2021 erscheint ein aktualisierter bericht für die geschäftsjahre 2018 bis 2020,28,10017,67751,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\STO\SR\STO2020_SR.pdf
8819,stroeer se,2019,DE0007493991,1,1,01.30.0202,92.30.1202,17,1764,3776,1,bericht.*vorjahr,bericht vorjahr,dem bericht des vorjahres nicht geändert,17,9060,61858,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\STROEER SE\SR\STROEER SE2019_NFB.pdf
8820,stroeer se,2020,DE0007493991,1,0,50.80.0202,92.30.1202,34,1227,12541,1,bericht.*angepasst,bericht angepasst,"dies be-deutet gleichzeitig, dass die unternehmensstrukturen, also die organisation, die berichtslinien und verwaltungsprozes-se, mit dem wachstum des unternehmens der neuen größe angepasst werden, um leistungsfähig zu bleiben",34,9060,61858,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\STROEER SE\SR\STROEER SE2020_SR.pdf
8821,suess microtec,2019,DE000A1K0235,1,1,03.30.0202,80.40.1202,12,425,5208,0,wert.*vorjahr,wert vorjahr,bei einer betrachtung des wertes pro mitarbeiter ergibt sich eine verrin-gerung des energieeinsatzes um rund 42 prozent (vorjahr: 33),12,7756,55626,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\SUESS MICROTEC\SR\SUESS MICROTEC2019_NFB.pdf
8822,suess microtec,2020,DE000A1K0235,1,1,80.40.1202,80.40.1202,14,3677,4665,0,bericht.*angepasst,bericht angepasst,im geschäftsbericht 2019 hatten wir die wesentlichkeitsanalyse bereits leicht angepasst,14,7756,55626,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\SUESS MICROTEC\SR\SUESS MICROTEC2020_NFB.pdf
8823,suess microtec,2020,DE000A1K0235,1,1,80.40.1202,80.40.1202,14,3677,4665,0,wert.*vorjahr,wert vorjahr,verzeichneten wir allerdings einen anstieg der verbrauchswerte gegenüber dem vorjahr,14,7756,55626,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\SUESS MICROTEC\SR\SUESS MICROTEC2020_NFB.pdf
8824,surteco group,2019,DE0005176903,1,0,02.40.0202,82.40.1202,26,869,7774,1,wert.*angepasst,wert angepasst,"um die ver-gleichbarkeit der fortgeführten geschäftsbereiche zu gewährleisten, wurden sämtliche verbrauchswerte von 2018 um die werte des veräußerten standorts angepasst",26,9319,39865,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\SURTECO GROUP\SR\SURTECO GROUP2019_SR.pdf
8825,surteco group,2019,DE0005176903,1,0,02.40.0202,82.40.1202,26,869,7774,1,vorjahr.*korrigier,vorjahr korrigier,zudem wurde ein übertragungsfehler bei einer gesellschaft im vorjahr korrigiert,26,9319,39865,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\SURTECO GROUP\SR\SURTECO GROUP2019_SR.pdf
8826,surteco group,2019,DE0005176903,1,0,02.40.0202,82.40.1202,26,869,7774,1,bericht.*korrigier,bericht korrigier,"surteco berichtet daher nur den energieverbrauch insgesamt, korrigiert um unternehmenszukäufe und -verkäufe",26,9319,39865,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\SURTECO GROUP\SR\SURTECO GROUP2019_SR.pdf
8827,surteco group,2019,DE0005176903,1,0,02.40.0202,82.40.1202,26,869,7774,1,vorjahr.*vorjahr,vorjahr vorjahr,"die durchschnittliche betriebszugehörigkeit lag in 2019 weltweit bei 12,3 jahren (vorjahr: 12,7) und das durchschnittsalter aller beschäftigten lag bei 41,9 jahren nach 42,5 jahren im vorjahr",26,9319,39865,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\SURTECO GROUP\SR\SURTECO GROUP2019_SR.pdf
8828,surteco group,2019,DE0005176903,1,0,02.40.0202,82.40.1202,26,869,7774,1,standard.*korrektur,standard korrektur,"ergeben sich abweichungen vom standard, kommt es zu entsprechenden korrekturen, die mit den verantwortlichen abgestimmt werden und deren durchführung danach periodisch überprüft wird",26,9319,39865,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\SURTECO GROUP\SR\SURTECO GROUP2019_SR.pdf
8829,surteco group,2020,DE0005176903,1,0,62.40.1202,82.40.1202,36,1272,7774,1,bericht.*korrigier,bericht korrigier,"surteco berichtet daher nur den energieverbrauch insgesamt, korrigiert",36,9319,39865,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\SURTECO GROUP\SR\SURTECO GROUP2020_SR.pdf
8830,symrise ag,2019,DE000SYM9999,1,1,12.40.0202,80.30.1202,73,4930,37760,1,vorjahr.*daten,vorjahr daten,analog zum vorjahr erneut sowie mit gesteigerter datenqualität und detailinformationen zur teilnahme auf,73,15415,71258,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\SYMRISE AG\SR\SYMRISE AG2019_NFB.pdf
8831,symrise ag,2019,DE000SYM9999,1,1,12.40.0202,80.30.1202,73,4930,37760,1,aktualisier.*wert,aktualisier wert,stakeholder an symrise haben wir im berichtsjahr systematisch anhand unserer aktualisierten wesentlichkeitsanalyse bewertet,73,15415,71258,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\SYMRISE AG\SR\SYMRISE AG2019_NFB.pdf
8832,symrise ag,2019,DE000SYM9999,1,1,12.40.0202,80.30.1202,73,4930,37760,1,vorjahr.*wert,vorjahr wert,das im vorjahr höchstbewertete thema „einhaltung der menschenrechte“ bleibt von großer bedeutung – in diesem jahr jedoch,73,15415,71258,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\SYMRISE AG\SR\SYMRISE AG2019_NFB.pdf
8833,symrise ag,2019,DE000SYM9999,1,1,12.40.0202,80.30.1202,73,4930,37760,1,standard.*aktualisier,standard aktualisier,reporting initiative (gri) in der fassung der „gri standards“ (2016) inklusive der aktualisierungen zu wasser und abwasser,73,15415,71258,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\SYMRISE AG\SR\SYMRISE AG2019_NFB.pdf
8834,symrise ag,2019,DE000SYM9999,1,1,12.40.0202,80.30.1202,73,4930,37760,1,vorjahr.*daten,vorjahr daten,2019 analog zum vorjahr erneut sowie mit gesteigerter datenqualität und detailinformationen zur teilnahme auf,73,15415,71258,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\SYMRISE AG\SR\SYMRISE AG2019_NFB.pdf
8835,symrise ag,2019,DE000SYM9999,1,1,12.40.0202,80.30.1202,73,4930,37760,1,wert.*vorjahr,wert vorjahr,"€ wertschöpfung im vergleich zum vorjahr um 5,3 % gesunken",73,15415,71258,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\SYMRISE AG\SR\SYMRISE AG2019_NFB.pdf
8836,symrise ag,2019,DE000SYM9999,1,1,12.40.0202,80.30.1202,73,4930,37760,1,vorjahr.*daten,vorjahr daten,analog zum vorjahr erneut sowie mit gesteigerter datenqualität und detailinformationen zur teilnahme auf,73,15415,71258,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\SYMRISE AG\SR\SYMRISE AG2019_NFB.pdf
8837,symrise ag,2019,DE000SYM9999,1,1,12.40.0202,80.30.1202,73,4930,37760,1,vorjahr.*daten,vorjahr daten,2019 analog zum vorjahr erneut sowie mit gesteigerter datenqualität und detailinformationen zur teilnahme auf,73,15415,71258,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\SYMRISE AG\SR\SYMRISE AG2019_NFB.pdf
8838,symrise ag,2019,DE000SYM9999,1,1,12.40.0202,80.30.1202,73,4930,37760,1,wert.*aktualisier,wert aktualisier,"die risikobewertung wird mindestens einmal jährlich, bei änderungen oder neu festgestellten risiken aktualisiert",73,15415,71258,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\SYMRISE AG\SR\SYMRISE AG2019_NFB.pdf
8839,symrise ag,2019,DE000SYM9999,1,1,12.40.0202,80.30.1202,73,4930,37760,1,daten.*angepasst,daten angepasst,"entsprechender datenblätter, produktspezifikationen sowie individuell angepasster informationen",73,15415,71258,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\SYMRISE AG\SR\SYMRISE AG2019_NFB.pdf
8840,symrise ag,2019,DE000SYM9999,1,0,60.30.0202,80.30.1202,169,8922,46360,1,angepasst.*zahl,angepasst zahl,"1 2016 angepasst um die finalisierte kaufpreisallokation für nutraceutix 2  zahlen für 2016 und 2019 bereinigt um transaktions-, integrationskosten sowie",169,15415,71258,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\SYMRISE AG\SR\SYMRISE AG2019_SR.pdf
8841,symrise ag,2019,DE000SYM9999,1,0,60.30.0202,80.30.1202,169,8922,46360,1,vorjahr.*wert,vorjahr wert,das im vorjahr höchstbewertete thema „einhal-,169,15415,71258,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\SYMRISE AG\SR\SYMRISE AG2019_SR.pdf
8842,symrise ag,2019,DE000SYM9999,1,0,60.30.0202,80.30.1202,169,8922,46360,1,vorjahr.*wert,vorjahr wert,leicht unter dem vorjahreswert von 140,169,15415,71258,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\SYMRISE AG\SR\SYMRISE AG2019_SR.pdf
8843,symrise ag,2019,DE000SYM9999,1,0,60.30.0202,80.30.1202,169,8922,46360,1,zahl.*bereinig,zahl bereinig,1 2019 zahlen inklusive ifrs 16 effekt2  bereinigt um transaktions- & integrationskosten,169,15415,71258,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\SYMRISE AG\SR\SYMRISE AG2019_SR.pdf
8844,symrise ag,2019,DE000SYM9999,1,0,60.30.0202,80.30.1202,169,8922,46360,1,vorjahr.*wert,vorjahr wert,"fügig über dem vorjahreswert von 43,2 %",169,15415,71258,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\SYMRISE AG\SR\SYMRISE AG2019_SR.pdf
8845,symrise ag,2019,DE000SYM9999,1,0,60.30.0202,80.30.1202,169,8922,46360,1,vorjahr.*wert,vorjahr wert,und lag damit deutlich über dem vorjahreswert von 631 mio,169,15415,71258,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\SYMRISE AG\SR\SYMRISE AG2019_SR.pdf
8846,symrise ag,2019,DE000SYM9999,1,0,60.30.0202,80.30.1202,169,8922,46360,1,wert.*vorjahr,wert vorjahr,oder 10 % über dem wert des vorjahres,169,15415,71258,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\SYMRISE AG\SR\SYMRISE AG2019_SR.pdf
8847,symrise ag,2019,DE000SYM9999,1,0,60.30.0202,80.30.1202,169,8922,46360,1,vorjahr.*wert,vorjahr wert,lichen ergebnisanstieg gegenüber dem vorjahreswert von,169,15415,71258,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\SYMRISE AG\SR\SYMRISE AG2019_SR.pdf
8848,symrise ag,2019,DE000SYM9999,1,0,60.30.0202,80.30.1202,169,8922,46360,1,vorjahr.*wert,vorjahr wert,"0,7 prozentpunkte über dem vorjahreswert (39,4 %)",169,15415,71258,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\SYMRISE AG\SR\SYMRISE AG2019_SR.pdf
8849,symrise ag,2019,DE000SYM9999,1,0,60.30.0202,80.30.1202,169,8922,46360,1,^\d+\W*bereinig,bereinig,1  bereinigt um einmaleffekte aus akquisitionen und ifrs 16,169,15415,71258,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\SYMRISE AG\SR\SYMRISE AG2019_SR.pdf
8850,symrise ag,2019,DE000SYM9999,1,0,60.30.0202,80.30.1202,169,8922,46360,1,^\d+\W*bereinig,bereinig,1  bereinigt um transaktions- und integrationskosten im zusammenhang mit unternehmenskäufen,169,15415,71258,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\SYMRISE AG\SR\SYMRISE AG2019_SR.pdf
8851,symrise ag,2020,DE000SYM9999,1,1,80.30.1202,80.30.1202,96,6471,50113,1,aktualisier.*wert,aktualisier wert,stakeholder an symrise haben wir im jahr 2019 systematisch anhand unserer aktualisierten wesentlichkeitsanalyse bewertet (siehe,96,15415,71258,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\SYMRISE AG\SR\SYMRISE AG2020_NFB.pdf
8852,symrise ag,2020,DE000SYM9999,1,1,80.30.1202,80.30.1202,96,6471,50113,1,standard.*aktualisier,standard aktualisier,"reporting initiative (gri) gemäß den „gri standards“ (2016) inklusive der aktualisierungen zu steuern (207, 2019), wasser und",96,15415,71258,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\SYMRISE AG\SR\SYMRISE AG2020_NFB.pdf
8853,symrise ag,2020,DE000SYM9999,1,1,80.30.1202,80.30.1202,96,6471,50113,1,korrektur.*daten,korrektur daten,identifizierten korrekturmaßnahmen aus den audits bis hin zur verifizierung können wir in der sedex-datenbank verfolgen,96,15415,71258,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\SYMRISE AG\SR\SYMRISE AG2020_NFB.pdf
8854,symrise ag,2020,DE000SYM9999,1,1,80.30.1202,80.30.1202,96,6471,50113,1,wert.*vorjahr,wert vorjahr,"€ wertschöpfung im vergleich zum vorjahr um 20,4 % gestiegen (2019: - 5,3 %)",96,15415,71258,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\SYMRISE AG\SR\SYMRISE AG2020_NFB.pdf
8855,symrise ag,2020,DE000SYM9999,1,1,80.30.1202,80.30.1202,96,6471,50113,1,vorjahr.*bericht,vorjahr bericht,"die deutliche abnahme im vergleich zum vorjahr ist darauf zurückzuführen, dass symrise im berichtsjahr seinen weltweiten externen strom nachweislich aus erneuerbaren quellen bezogen hat",96,15415,71258,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\SYMRISE AG\SR\SYMRISE AG2020_NFB.pdf
8856,symrise ag,2020,DE000SYM9999,1,1,80.30.1202,80.30.1202,96,6471,50113,1,wert.*aktualisier,wert aktualisier,"die risikobewertung wird mindestens einmal jährlich, bei änderungen oder neu festgestellten risiken aktualisiert",96,15415,71258,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\SYMRISE AG\SR\SYMRISE AG2020_NFB.pdf
8857,symrise ag,2020,DE000SYM9999,1,1,80.30.1202,80.30.1202,96,6471,50113,1,zahl.*vorjahr,zahl vorjahr,erfolge zeigte: so konnte die anzahl von unfällen am arbeitsplatz im geschäftsjahr 2020 um 45 % im vergleich zum vorjahr,96,15415,71258,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\SYMRISE AG\SR\SYMRISE AG2020_NFB.pdf
8858,symrise ag,2020,DE000SYM9999,1,1,80.30.1202,80.30.1202,96,6471,50113,1,zahl.*vorjahr,zahl vorjahr,erfolge zeigte: so konnte die anzahl von unfällen am arbeitsplatz im geschäftsjahr 2020 um 45 % im vergleich zum vorjahr,96,15415,71258,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\SYMRISE AG\SR\SYMRISE AG2020_NFB.pdf
8859,symrise ag,2020,DE000SYM9999,1,1,80.30.1202,80.30.1202,96,6471,50113,1,^\d+\W*vorjahr,vorjahr,590 (vorjahr: 7,96,15415,71258,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\SYMRISE AG\SR\SYMRISE AG2020_NFB.pdf
8860,symrise ag,2020,DE000SYM9999,1,1,80.30.1202,80.30.1202,96,6471,50113,1,bericht.*vorjahr,bericht vorjahr,berücksichtigung von adf / idf läge der anteil im berichtsjahr bei 96 % – also 16 prozentpunkte höher als im vorjahr,96,15415,71258,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\SYMRISE AG\SR\SYMRISE AG2020_NFB.pdf
8861,symrise ag,2020,DE000SYM9999,1,1,80.30.1202,80.30.1202,96,6471,50113,1,daten.*angepasst,daten angepasst,"entsprechender datenblätter, produktspezifikationen sowie individuell angepasster informationen",96,15415,71258,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\SYMRISE AG\SR\SYMRISE AG2020_NFB.pdf
8862,symrise ag,2020,DE000SYM9999,1,0,80.30.1202,80.30.1202,129,6922,37298,1,angepasst.*zahl,angepasst zahl,"1  2016 angepasst um die finalisierte kaufpreisallokation für nutraceutix2  2019 angepasst um die finalisierte kaufpreisallokation für adf / idf3  zahlen für 2016 und 2019 bereinigt um transaktions-, integrationskosten sowie einmalige",129,15415,71258,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\SYMRISE AG\SR\SYMRISE AG2020_SR.pdf
8863,symrise ag,2020,DE000SYM9999,1,0,80.30.1202,80.30.1202,129,6922,37298,1,angepasst.*zahl,angepasst zahl,"1  2016 angepasst um die finalisierte kaufpreisallokation für nutraceutix2  2019 angepasst um die finalisierte kaufpreisallokation für adf / idf3  zahlen für 2016 und 2019 bereinigt um transaktions-, integrationskosten sowie einmalige",129,15415,71258,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\SYMRISE AG\SR\SYMRISE AG2020_SR.pdf
8864,telefonica dtld hldg ag,2019,DE000A1J5RX9,1,1,82.20.0202,20.30.1202,25,877,10536,1,vorjahr.*wert,vorjahr wert,erstellungsprozess des  nichtfinanziellen berichtszur erstellung des nichtfinanziellen berichts 2019 haben wir analog zum vorjahr die nachhaltigkeitsthemen im hinblick auf die anforderungen des gesetzes analysiert und bewertet,25,9825,76764,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\TELEFONICA DTLD HLDG AG\SR\TELEFONICA DTLD HLDG AG2019_NFB.pdf
8865,telefonica dtld hldg ag,2019,DE000A1J5RX9,1,1,82.20.0202,20.30.1202,25,877,10536,1,wert.*vorjahr,wert vorjahr,"im jahr 2019 konnten wir den csi-wert (2019: 7,61) im vergleich zum vorjahr verbessern (2018: 7,49)",25,9825,76764,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\TELEFONICA DTLD HLDG AG\SR\TELEFONICA DTLD HLDG AG2019_NFB.pdf
8866,telefonica dtld hldg ag,2019,DE000A1J5RX9,1,1,82.20.0202,20.30.1202,25,877,10536,1,daten.*aktualisier,daten aktualisier,unser datenschutz-management-system (dsms) und informa- tionssicherheits-management-system (isms) im bereich corporate security aktualisieren wir kontinuierlich und entwickeln beide systeme gezielt weiter,25,9825,76764,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\TELEFONICA DTLD HLDG AG\SR\TELEFONICA DTLD HLDG AG2019_NFB.pdf
8867,telefonica dtld hldg ag,2019,DE000A1J5RX9,1,1,82.20.0202,20.30.1202,25,877,10536,1,vorjahr.*daten,vorjahr daten,"bereits im vorjahr konnten wir das ziel mit 46 % erreichen, im jahr 2019 belief sich der energieverbrauch pro datenvolumen auf 0,17 gwh/pb",25,9825,76764,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\TELEFONICA DTLD HLDG AG\SR\TELEFONICA DTLD HLDG AG2019_NFB.pdf
8868,telefonica dtld hldg ag,2019,DE000A1J5RX9,1,1,82.20.0202,20.30.1202,25,877,10536,1,wert.*angepasst,wert angepasst,die werte für 2017 und 2018 wurden entsprechend rückwirkend angepasst,25,9825,76764,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\TELEFONICA DTLD HLDG AG\SR\TELEFONICA DTLD HLDG AG2019_NFB.pdf
8869,telefonica dtld hldg ag,2019,DE000A1J5RX9,1,1,82.20.0202,20.30.1202,25,877,10536,1,vorjahr.*wert,vorjahr wert,ein direkter vergleich der ergebnisse des neuen enps mit den vorjahreswerten der umfragen zur mitarbeiterzufrie-denheit (employee engagement score) ist aufgrund abweichender fragensets und skalen nicht sinnvoll möglich,25,9825,76764,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\TELEFONICA DTLD HLDG AG\SR\TELEFONICA DTLD HLDG AG2019_NFB.pdf
8870,telefonica dtld hldg ag,2019,DE000A1J5RX9,1,0,81.50.0202,20.30.1202,140,8529,53407,1,wert.*vorjahr,wert vorjahr,"im jahr 2019 konnten wir den csi-wert (2019: 7,61) im vergleich zum vorjahr verbessern (2018: 7,49)",140,9825,76764,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\TELEFONICA DTLD HLDG AG\SR\TELEFONICA DTLD HLDG AG2019_SR.pdf
8871,telefonica dtld hldg ag,2019,DE000A1J5RX9,1,0,81.50.0202,20.30.1202,140,8529,53407,1,daten.*vorjahr,daten vorjahr,000 gb verbrauchten unsere kunden rund 50 % mehr datenvolumen als im vorjahr,140,9825,76764,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\TELEFONICA DTLD HLDG AG\SR\TELEFONICA DTLD HLDG AG2019_SR.pdf
8872,telefonica dtld hldg ag,2019,DE000A1J5RX9,1,0,81.50.0202,20.30.1202,140,8529,53407,1,vorjahr.*wert,vorjahr wert,ein direkter vergleich der ergebnisse des neuen enps mit den vorjahreswerten der umfragen zur mitarbeiterzufrie-denheit („employee engagement score“) ist aufgrund abweichender fragensets und skalen nicht möglich,140,9825,76764,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\TELEFONICA DTLD HLDG AG\SR\TELEFONICA DTLD HLDG AG2019_SR.pdf
8873,telefonica dtld hldg ag,2019,DE000A1J5RX9,1,0,81.50.0202,20.30.1202,140,8529,53407,1,daten.*aktualisier,daten aktualisier,unser datenschutz-management-system (dsms) und informationssicherheits-management-system (isms) im bereich corporate security aktualisieren wir kontinuierlich und entwickeln beide systeme gezielt weiter,140,9825,76764,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\TELEFONICA DTLD HLDG AG\SR\TELEFONICA DTLD HLDG AG2019_SR.pdf
8874,telefonica dtld hldg ag,2019,DE000A1J5RX9,1,0,81.50.0202,20.30.1202,140,8529,53407,1,vorjahr.*daten,vorjahr daten,"bereits im vorjahr konnten wir das ziel mit 46 % erreichen, im jahr 2019 belief sich der energie-verbrauch pro datenvolumen auf 0,17 gwh/pb",140,9825,76764,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\TELEFONICA DTLD HLDG AG\SR\TELEFONICA DTLD HLDG AG2019_SR.pdf
8875,telefonica dtld hldg ag,2019,DE000A1J5RX9,1,0,81.50.0202,20.30.1202,140,8529,53407,1,wert.*angepasst,wert angepasst,die werte für 2017 und 2018 wurden entsprechend rückwirkend angepasst,140,9825,76764,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\TELEFONICA DTLD HLDG AG\SR\TELEFONICA DTLD HLDG AG2019_SR.pdf
