name;seite;satz_nummer;key;satz
Linde AG_SR_2014;2;13;verbessern;unsere strukturen und prozesse werden wir weiterhin kontinuierlich undkonsequent überprüfen und, wo möglich, verbessern – ganz im sinne einer„lernenden organisation“
Linde AG_SR_2014;4;12;angepasst; darüber hinaus wurden imberichtsjahr definition und berechnungsmethoden für einige indikatoren zum thema umweltschutzangepasst
Linde AG_SR_2014;5;10;ändern;500 mitarbeitern ist linde in mehr als100 ländern vertreten
Linde AG_SR_2014;6;23;bereinigt; bereinigt um die auswirkungen von wechselkursveränderungen, die einemumsatz von 346 mio
Linde AG_SR_2014;6;29;verbessert; eur belasteten, hätte dasunternehmen das operative konzernergebnis leicht um 1,0 prozent verbessert
Linde AG_SR_2014;6;32;bereinigt; die um sondereinflüsse bereinigterendite auf das eingesetzte kapital (return on capital employed, roce) betrug im berichtsjahr9,5 prozent (vj
Linde AG_SR_2014;6;101;angepasst; € 300 319 312 304operative marge % 9,8 11,1 12,2 12,01 angepasst um die effekte aus der erstmaligen retrospektiven anwendung neuer bzw
Linde AG_SR_2014;6;102;geändert; geänderter ifrs
Linde AG_SR_2014;6;103;bereinigt; siehe ziffer [7] im konzernanhang des lindegroup finanzberichts 20132 ebit bereinigt um abschreibungen auf immaterielle vermögenswerte und sachanlagencorporate responsibility bericht 2014 - seite 9über lindenachhaltigkeitmessenmitarbeiter &gesellschaftsicherheit &umweltschutzstrategie &unternehmensführungüberlindederberichtinhalthttp://geschaeftsbericht
Linde AG_SR_2014;8;15;verbessern; unsere therapien zurbehandlung von atemwegserkrankungen und unser angebot zur klinischen versorgung und betreuungaußerhalb von krankenhäusern tragen dazu bei, die lebensbedingungen von patienten zu verbessern
Linde AG_SR_2014;9;43;bearbeitet;000 anfragen durch compliance-beauftragte bearbeitetausbau des compliance-programmskontinu-ierlich> mehrlieferanten100 lieferanten aus risikobereichen aufgefordert, auskunft zu ihrernachhaltigkeitsleistung zu geben300 kontraktoren für baustellen der engineering division zu umwelt- undsicherheitsthemen evaluiertanalyse zu konfliktmineralien durchgeführtüberprüfung der lieferketteauf nachhaltigkeit2014> mehrverantwortliche mitarbeiter wiederholt zur umsetzung desverhaltenskodex für lieferanten geschultschulungen zu sicherheit bei der zusammenarbeit mit kontraktoren anmehr als 500 standorten durchgeführtsensibilisierung voneinkaufsverantwortlichenund lieferanten zu themender nachhaltigkeit in derlieferkette2014> mehrprodukteentwicklung von produktenund technologien, die denkontinu-ierlichanalyse von umweltvorteilen ausgewählter technologien undanwendungencorporate responsibility bericht 2014 - seite 13zielenachhaltigkeitmessenmitarbeiter &gesellschaftsicherheit &umweltschutzstrategie &unternehmensführungüberlindederberichtinhalthttp://geschaeftsbericht
Linde AG_SR_2014;9;49;angepasst;htmlziel zeitraum fortschritte status300 patente in den bereichen chemie und umwelt sowiewasserstofftechnologienrund 50 prozent der forschungsprojekte haben umweltvorteile zum zielprojekt zur erprobung der erzeugung, speicherung, nutzung underdgasnetzeinspeisung von wasserstoff aus erneuerbarem stromgemeinsam mit partnern aus der energieindustrie und verschiedenenforschungseinrichtungen> mehr zu innovationen> mehr zu klimaschutz> mehr zu wasser> mehr zu emissionen in die luftkundennutzen mit einembeitrag zur nachhaltigenentwicklung verbinden> mehr zu abfalleinbeziehen von stakeholderndritte globale mitarbeiterbefragung mit rund 85 prozent beteiligung dermitarbeiter durchgeführtüber 800 einzelgespräche sowie mehr als 50 konferenzen undroadshows mit finanzanalysten und investoren durchgeführt> mehr zur mitarbeiterbefragung> mehr zu stakeholdernberücksichtigung deranforderungen vonstakeholdern imnachhaltigkeits-managementkontinu-ierlich> mehr zu investor relations im geschäftsberichtziel zeitraum fortschritte statussicherheit und umweltschutzmehr als 85 prozent der betroffenen anlagen bis ende 2014 nach mhrpzertifiziertrisikoüberprüfung auf einerfür alle standorteeinheitlichen basis undbestimmung vonkontrollmechanismen, umdiese risiken so weit wiemöglich zu minimieren(major hazards reviewprogramme, mhrp)langfristigesziel> mehrtransport24 prozent weniger transportunfälle pro eine million gefahrenekilometer im vergleich zu 2012anzahl schwerer transportereignisse um 7 prozent im vergleich zumvorjahr reduziert11 prozent weniger schwere transportereignisse seit 201265 prozent weniger unfälle seit 2007, bei denen lkws umkippen odersich überschlagenhalbierung der häufigkeitschwerertransportereignisse pro einemillion gefahrene kilometerim vergleich zum basisjahr20122017> mehrmehr als 100 auditoren für transportsicherheit geschult seit einführungdes globalen auditsprogrammsglobale richtlinie für die montage und nutzung von fahrzeugspiegelneingeführtinitiativen zurtransportsicherheitimplementierung allerlokalen und globalenmindeststandards fürtransportaktivitäten2012 – 2015sicherheitsstandards angepasst, um risiken durch ablenkung beimfahren zu reduzierencorporate responsibility bericht 2014 - seite 14zielenachhaltigkeitmessenmitarbeiter &gesellschaftsicherheit &umweltschutzstrategie &unternehmensführungüberlindederberichtinhalthttp://geschaeftsbericht
Linde AG_SR_2014;10;1;überprüfen;ziel zeitraum fortschritte statusschulungsprogramme entwickelt zur vermeidung von unfällen, beidenen sich lkws überschlagenrund ein drittel aller pkw-fahrer in deutschland zu defensivem fahrengeschultintegration der standardsin eine globaledatenbankschulung derbetroffenen mitarbeiterund kontraktoren zu denüberarbeitetenstandardsüberprüfen durch audits,ob standardseingehalten werdenweltweite umsetzungdes neuensicherheitstrainings fürfahrer (actsafe fordrivers) > mehrklimaschutz und energieeffizienzdurchschnittliche energieintensität um 5,4 prozent verbessert, hierdurchrund 1,8 mio
Linde AG_SR_2014;10;1;verbessert;ziel zeitraum fortschritte statusschulungsprogramme entwickelt zur vermeidung von unfällen, beidenen sich lkws überschlagenrund ein drittel aller pkw-fahrer in deutschland zu defensivem fahrengeschultintegration der standardsin eine globaledatenbankschulung derbetroffenen mitarbeiterund kontraktoren zu denüberarbeitetenstandardsüberprüfen durch audits,ob standardseingehalten werdenweltweite umsetzungdes neuensicherheitstrainings fürfahrer (actsafe fordrivers) > mehrklimaschutz und energieeffizienzdurchschnittliche energieintensität um 5,4 prozent verbessert, hierdurchrund 1,8 mio
Linde AG_SR_2014;10;1;überarbeitet;ziel zeitraum fortschritte statusschulungsprogramme entwickelt zur vermeidung von unfällen, beidenen sich lkws überschlagenrund ein drittel aller pkw-fahrer in deutschland zu defensivem fahrengeschultintegration der standardsin eine globaledatenbankschulung derbetroffenen mitarbeiterund kontraktoren zu denüberarbeitetenstandardsüberprüfen durch audits,ob standardseingehalten werdenweltweite umsetzungdes neuensicherheitstrainings fürfahrer (actsafe fordrivers) > mehrklimaschutz und energieeffizienzdurchschnittliche energieintensität um 5,4 prozent verbessert, hierdurchrund 1,8 mio
Linde AG_SR_2014;12;9;verbessern;mit leidenschaft herausragendesleistenwir arbeiten leidenschaftlich für den gesamterfolg und sind bestrebt, unskontinuierlich zu verbessern
Linde AG_SR_2014;19;17;verbessern; gleichzeitigverfolgen wir das ziel, unsere verfahrenund anlagentechnologien immer weiterzu verbessern
Linde AG_SR_2014;20;7;verbessert; im berichtsjahr konnten wir unteranderem ein verbessertes dampfreformierverfahren zur erzeugung von synthesegas in diepilotierungsphase überführen
Linde AG_SR_2014;22;13;bearbeitet;erkenntnisse aus bearbeiteten fällen nutzen wir, um unser compliance-programm weiterzuentwickeln
Linde AG_SR_2014;24;11;bearbeitet;dieses soll gewährleisten, dasskundenbeschwerden zeitnah aufgenommen, bearbeitet und entsprechend weiterverfolgt werdenauf jede kundenbeschwerde eine angemessene reaktion erfolgt, durch die angesprocheneprobleme systematisch behoben werdender kunde eine rückmeldung dazu erhält, was unternommen wird, um einen wiederholungsfall zuvermeiden
Linde AG_SR_2014;24;13;ändern;im jahr 2014 haben wir in den 12 umsatzstärksten ländern unserer gases division befragungen vonkunden zu ihrer zufriedenheit durchgeführt
Linde AG_SR_2014;24;15;verbessern; ziel ist es, die kundenzufriedenheitund -bindung weiter zu verbessern
Linde AG_SR_2014;24;16;ändern; darüber hinaus haben wir im berichtsjahr entschieden, ein im jahr2013 durchgeführtes pilotprojekt unternehmensweit umzusetzen: in den umsatzstärkstenverkaufsländern sollen kunden zukünftig direkt nach einer transaktion - zum beispiel nach einerlieferung oder nach dem erhalt einer rechnung - eingeladen werden, feedback zu geben
Linde AG_SR_2014;25;10;ändern; wir unterhaltengeschäftsbeziehungen mit lieferanten in über 100 ländern
Linde AG_SR_2014;25;21;ändern; rund 73 prozent der ausgabenfielen in oecd-ländern an
Linde AG_SR_2014;25;22;ändern; rund 70 prozent der produkte und dienstleistungen beziehen wir vor ort inden ländern, in denen sie benötigt werden
Linde AG_SR_2014;25;32;überprüfen;lieferanten überprüfenaufgrund besonderer anforderungen, vor allem auf baustellen, werden lieferanten insbesondere beiunserer engineering division überprüft
Linde AG_SR_2014;26;2;verbessern; ziel ist es,sicherzustellen, dass die lieferanten unseren anforderungen entsprechen, und sie dabei zuunterstützen, ihre leistungen zu verbessern
Linde AG_SR_2014;26;7;beheben; ziel ist es,potenzielle risiken zu identifizieren und schwachstellen in beschaffungsabläufen zu beheben
Linde AG_SR_2014;26;15;verbessert;tonnen co2-emissionenseit 2008 durch verbesserteenergieintensität beiluftzerlegungsanlagen-2,6 mio
Linde AG_SR_2014;27;1;überprüfen;weltweit überprüfen wir durch audits, ob vorgegebene standards im unternehmen eingehaltenwerden
Linde AG_SR_2014;27;6;ändern; im jahr 2014 haben wir unter anderemmögliche risiken durch die ausweitung von ebola in afrikanischen ländern untersucht
Linde AG_SR_2014;27;11;geändert; geänderter rechnungslegungsstandards wurden im geschäftsjahr 2013 mehrere standorte indie berichterstattung aufgenommen
Linde AG_SR_2014;27;12;angepasst; finanz-, umwelt- und mitarbeiterkennzahlen wurden für das jahr 2012 um diesen effekt rückwirkendangepasst
Linde AG_SR_2014;27;13;angepasst; außerdem wurden die kennzahlen zu mitarbeitern, gesundheitsschutz, arbeitssicherheit und umweltschutz rückwirkend für dasjahr 2012 um die effekte aus der akquisition des us-homecare unternehmens lincare angepasst
Linde AG_SR_2014;27;20;ändern; im jahr 2015 planen wir, das training in südamerikanischen länderndurchzuführen
Linde AG_SR_2014;28;2;geändert; geänderter rechnungslegungsstandards wurden im geschäftsjahr 2013 mehrere standorte indie berichterstattung aufgenommen
Linde AG_SR_2014;28;3;angepasst; finanz-, umwelt- und mitarbeiterkennzahlen wurden für das jahr 2012 um diesen effekt rückwirkendangepasst
Linde AG_SR_2014;28;4;angepasst; außerdem wurden die kennzahlen zu mitarbeitern, gesundheitsschutz, arbeitssicherheit und umweltschutz rückwirkend für dasjahr 2012 um die effekte aus der akquisition des us-homecare unternehmens lincare angepasst
Linde AG_SR_2014;28;5;verbessern;hinweisen, wie wir uns verbessern können, gehen wir nach
Linde AG_SR_2014;29;12;ändern; deshalb erhieltenwir im berichtsjahr 2014 für standorte der engineering division eine sogenannte matrixzertifizierungnach iso 9001, ohsas 18001 und iso 14001, bei der die zertifizierung ausgewählter standorte aufgrundder weltweit geltenden standards auch für typgleiche anlagen in weiteren ländern erteilt wurde
Linde AG_SR_2014;29;14;geändert; geänderter rechnungslegungsstandards wurden im geschäftsjahr 2013 mehrere standorte indie berichterstattung aufgenommen
Linde AG_SR_2014;29;15;angepasst; finanz-, umwelt- und mitarbeiterkennzahlen wurden für das jahr 2012 um diesen effekt rückwirkendangepasst
Linde AG_SR_2014;29;16;angepasst; außerdem wurden die kennzahlen zu mitarbeitern, gesundheitsschutz, arbeitssicherheit und umweltschutz rückwirkend für dasjahr 2012 um die effekte aus der akquisition des us-homecare unternehmens lincare angepasst
Linde AG_SR_2014;30;8;überarbeiten; wir überarbeiten dielokalen und globalen mindeststandards für transportaktivitäten regelmäßig und integrieren sie inunsere globale standarddatenbank
Linde AG_SR_2014;30;9;angepasst; im jahr 2014 wurden unsere sicherheitsstandards unter anderemangepasst, um risiken durch ablenkung beim fahren zu senken
Linde AG_SR_2014;30;26;verbessern; damitkonnten wir nicht nur unsere sicherheitsleistung verbessern, sondern auch kosten in höhe vonmehreren millionen eur sparen
Linde AG_SR_2014;32;16;ändern; bisher haben wir in 23 ländernentsprechende prüfungen durchgeführt
Linde AG_SR_2014;32;18;überprüfen;abhängig vom gefahrenpotenzial überprüfen wir auch an standorten unserer kunden, ob dievoraussetzungen für den sachgerechten umgang mit gasen gegeben sind
Linde AG_SR_2014;32;22;ändern; in einem unserer trainingsprogramme wurden beispielsweise im berichtsjahr inneun europäischen ländern rund 5
Linde AG_SR_2014;33;10;verbessern; eur in brasilien investiert, um die qualitätssicherung beiproduktionsabläufen weiter zu verbessern
Linde AG_SR_2014;34;25;geändert; geänderter rechnungslegungsstandards wurden im geschäftsjahr 2013 mehrere standorte indie berichterstattung aufgenommen
Linde AG_SR_2014;34;26;angepasst; finanz-, umwelt- und mitarbeiterkennzahlen wurden für das jahr 2012 um diesen effekt rückwirkendangepasst
Linde AG_SR_2014;34;27;angepasst; außerdem wurden die kennzahlen zu mitarbeitern, gesundheitsschutz, arbeitssicherheit und umweltschutz rückwirkend für dasjahr 2012 um die effekte aus der akquisition des us-homecare unternehmens lincare angepasst
Linde AG_SR_2014;35;1;verbessern;gri en3‣ en4‣ en5‣ en7‣ en18‣7‣ 8‣ 9‣energiewir setzen auf ein weltweites energiemanagement, um die effizienz unserer anlagen und prozesse zuverbessern und emissionen von treibhausgasen zu reduzieren
Linde AG_SR_2014;35;20;geändert; geänderter rechnungslegungsstandards wurden im geschäftsjahr 2013 mehrere standorte indie berichterstattung aufgenommen
Linde AG_SR_2014;35;21;angepasst; finanz-, umwelt- und mitarbeiterkennzahlen wurden für das jahr 2012 um diesen effekt rückwirkendangepasst
Linde AG_SR_2014;35;22;angepasst; außerdem wurden die kennzahlen zu mitarbeitern, gesundheitsschutz, arbeitssicherheit und umweltschutz rückwirkend für dasjahr 2012 um die effekte aus der akquisition des us-homecare unternehmens lincare angepasst
Linde AG_SR_2014;36;5;verbessert; tonnen weniger co2-emissionen seit 2008 durch verbesserteenergieintensität bei luftzerlegungsanlagenim bereich healthcare haben wir im berichtsjahr erneut recs-zertifikate erworben, die 40
Linde AG_SR_2014;36;38;geändert; geänderter rechnungslegungsstandards wurden im geschäftsjahr 2013 mehrere standorte indie berichterstattung aufgenommen
Linde AG_SR_2014;36;39;angepasst; finanz-, umwelt- und mitarbeiterkennzahlen wurden für das jahr 2012 um diesen effekt rückwirkendangepasst
Linde AG_SR_2014;36;40;angepasst; außerdem wurden die kennzahlen zu mitarbeitern, gesundheitsschutz, arbeitssicherheit und umweltschutz rückwirkend für dasjahr 2012 um die effekte aus der akquisition des us-homecare unternehmens lincare angepasst
Linde AG_SR_2014;37;14;verbessern; wir haben unszum ziel gesetzt, die durchschnittlicheenergieintensität der unternehmenseigeneninstallierten luftzerlegungsanlagen bis 2017um 5 prozent zu verbessern
Linde AG_SR_2014;37;20;verbessern; bis ende 2014 konnten wir so diedurchschnittliche energieintensität derbetroffenen anlagen um 5,4 prozent verbessern
Linde AG_SR_2014;37;27;verbessern; im berichtsjahr konnten wir die energieeffizienz bereits um1,9 prozent verbessern
Linde AG_SR_2014;37;30;verbessert; dafür wurden unter anderem die auslastung von anlagen verbessert undenergieeffizientere kühlanlagen installiert
Linde AG_SR_2014;38;5;verbessert; tonnen weniger co2-emissionen seit 2008 durch verbesserteenergieintensität bei luftzerlegungsanlagenunternehmensführungeinhaltung von gesetzen und behördlichen vorgabenein weiterer schwerpunkt bei maßnahmen für den klimaschutz ist der transport von produkten
Linde AG_SR_2014;38;42;verbessert; an zwei standorten in tschechien und in denniederlanden konnten wir beispielsweise durch den einsatz verbesserter ventile den wasserflussoptimieren und den verbrauch um etwa 2,6 mio
Linde AG_SR_2014;39;26;geändert; geänderter rechnungslegungsstandards wurden im geschäftsjahr 2013 mehrere standorte indie berichterstattung aufgenommen
Linde AG_SR_2014;39;27;angepasst; finanz-, umwelt- und mitarbeiterkennzahlen wurden für das jahr 2012 um diesen effekt rückwirkendangepasst
Linde AG_SR_2014;39;28;angepasst; außerdem wurden die kennzahlen zu mitarbeitern, gesundheitsschutz, arbeitssicherheit und umweltschutz rückwirkend für dasjahr 2012 um die effekte aus der akquisition des us-homecare unternehmens lincare angepasst
Linde AG_SR_2014;40;37;geändert; geänderter rechnungslegungsstandards wurden im geschäftsjahr 2013 mehrere standorte indie berichterstattung aufgenommen
Linde AG_SR_2014;40;38;angepasst; finanz-, umwelt- und mitarbeiterkennzahlen wurden für das jahr 2012 um diesen effekt rückwirkendangepasst
Linde AG_SR_2014;40;39;angepasst; außerdem wurden die kennzahlen zu mitarbeitern, gesundheitsschutz, arbeitssicherheit und umweltschutz rückwirkend für dasjahr 2012 um die effekte aus der akquisition des us-homecare unternehmens lincare angepasst
Linde AG_SR_2014;41;20;geändert; geänderter rechnungslegungsstandards wurden im geschäftsjahr 2013 mehrere standorte indie berichterstattung aufgenommen
Linde AG_SR_2014;41;21;angepasst; finanz-, umwelt- und mitarbeiterkennzahlen wurden für das jahr 2012 um diesen effekt rückwirkendangepasst
Linde AG_SR_2014;41;22;angepasst; außerdem wurden die kennzahlen zu mitarbeitern, gesundheitsschutz, arbeitssicherheit und umweltschutz rückwirkend für dasjahr 2012 um die effekte aus der akquisition des us-homecare unternehmens lincare angepasst
Linde AG_SR_2014;45;46;geändert; geänderter rechnungslegungsstandards wurden im geschäftsjahr 2013 mehrere standorte indie berichterstattung aufgenommen
Linde AG_SR_2014;45;47;angepasst; finanz-, umwelt- und mitarbeiterkennzahlen wurden für das jahr 2012 um diesen effekt rückwirkendangepasst
Linde AG_SR_2014;45;48;angepasst; außerdem wurden die kennzahlen zu mitarbeitern, gesundheitsschutz, arbeitssicherheit und umweltschutz rückwirkend für dasjahr 2012 um die effekte aus der akquisition des us-homecare unternehmens lincare angepasst
Linde AG_SR_2014;47;5;ändern; in der region süd- & ostasien wurde imberichtsjahr erstmals ein graduiertenprogramm abgeschlossen, bei dem hochschulabsolventen inmehreren ländern der region eingesetzt werden
Linde AG_SR_2014;47;7;geändert; geänderter rechnungslegungsstandards wurden im geschäftsjahr 2013 mehrere standorte indie berichterstattung aufgenommen
Linde AG_SR_2014;47;8;angepasst; finanz-, umwelt- und mitarbeiterkennzahlen wurden für das jahr 2012 um diesen effekt rückwirkendangepasst
Linde AG_SR_2014;47;9;angepasst; außerdem wurden die kennzahlen zu mitarbeitern, gesundheitsschutz, arbeitssicherheit und umweltschutz rückwirkend für dasjahr 2012 um die effekte aus der akquisition des us-homecare unternehmens lincare angepasst
Linde AG_SR_2014;47;15;überarbeitet; die bedarfsplanung für neue ausbildungsplätze in deutschland haben wir im jahr 2014überarbeitet
Linde AG_SR_2014;47;16;ändern; im jahr 2014 haben wir mit mitarbeitern in 15 ländern 100 fokusgruppen zum themaattraktivität als arbeitgeber durchgeführt
Linde AG_SR_2014;50;8;geändert; geänderter rechnungslegungsstandards wurden im geschäftsjahr 2013 mehrere standorte indie berichterstattung aufgenommen
Linde AG_SR_2014;50;9;angepasst; finanz-, umwelt- und mitarbeiterkennzahlen wurden für das jahr 2012 um diesen effekt rückwirkendangepasst
Linde AG_SR_2014;50;10;angepasst; außerdem wurden die kennzahlen zu mitarbeitern, gesundheitsschutz, arbeitssicherheit und umweltschutz rückwirkend für dasjahr 2012 um die effekte aus der akquisition des us-homecare unternehmens lincare angepasst
Linde AG_SR_2014;50;11;ändern;von den leistungen der betrieblichen alters- und gesundheitsvorsorge profitieren mitarbeiter in über50 ländern
Linde AG_SR_2014;51;9;geändert; geänderter rechnungslegungsstandards wurden im geschäftsjahr 2013 mehrere standorte indie berichterstattung aufgenommen
Linde AG_SR_2014;51;10;angepasst; finanz-, umwelt- und mitarbeiterkennzahlen wurden für das jahr 2012 um diesen effekt rückwirkendangepasst
Linde AG_SR_2014;51;11;angepasst; außerdem wurden die kennzahlen zu mitarbeitern, gesundheitsschutz, arbeitssicherheit und umweltschutz rückwirkend für dasjahr 2012 um die effekte aus der akquisition des us-homecare unternehmens lincare angepasst
Linde AG_SR_2014;51;16;ändern;die körperliche und psychische gesundheit unserer mitarbeiter fördern wir in vielen ländernbeispielsweise durch beratungsangebote bei familiären krisen oder suchtproblemen sowie durchinitiativen zur prävention von krankheiten
Linde AG_SR_2014;52;6;ändern; in anderenländern sind arbeitnehmervertretungen auf nationaler ebene eingerichtet
Linde AG_SR_2014;53;4;ändern; dezember2014 beschäftigte linde mitarbeiter aus 136 ländern
Linde AG_SR_2014;53;10;geändert; geänderter rechnungslegungsstandards wurden im geschäftsjahr 2013 mehrere standorte indie berichterstattung aufgenommen
Linde AG_SR_2014;53;11;angepasst; finanz-, umwelt- und mitarbeiterkennzahlen wurden für das jahr 2012 um diesen effekt rückwirkendangepasst
Linde AG_SR_2014;53;12;angepasst; außerdem wurden die kennzahlen zu mitarbeitern, gesundheitsschutz, arbeitssicherheit und umweltschutz rückwirkend für dasjahr 2012 um die effekte aus der akquisition des us-homecare unternehmens lincare angepasst
Linde AG_SR_2014;55;4;überprüfen; durch risikobewertungen und auditsüberprüfen wir die voraussetzungen für sicheres arbeiten
Linde AG_SR_2014;55;10;geändert; geänderter rechnungslegungsstandards wurden im geschäftsjahr 2013 mehrere standorte indie berichterstattung aufgenommen
Linde AG_SR_2014;55;11;angepasst; finanz-, umwelt- und mitarbeiterkennzahlen wurden für das jahr 2012 um diesen effekt rückwirkendangepasst
Linde AG_SR_2014;55;12;angepasst; außerdem wurden die kennzahlen zu mitarbeitern, gesundheitsschutz, arbeitssicherheit und umweltschutz rückwirkend für dasjahr 2012 um die effekte aus der akquisition des us-homecare unternehmens lincare angepasst
Linde AG_SR_2014;56;24;überprüfen; durch eine regelmäßige abfrage in allen regionen überprüfen wir, inwieweit prozesseeingerichtet wurden, die sicherstellen, dass arbeitsstandards und menschenrechte eingehaltenwerden
Linde AG_SR_2014;56;26;angepasst; zu den seit 2013 überprüften und angepassten richtlinien und prozessen gehören derverhaltenskodex, einkaufsrichtlinien und -verträge, die integrity line policy und daskonzernrisikomanagement
Linde AG_SR_2014;58;13;ändern;in mehreren ländern unterstützen wir zudem naturwissenschaftliche ausstellungen, experimente oderwettbewerbe im technisch-wissenschaftlichen bereich
Linde AG_SR_2014;58;17;ändern; alsunternehmen, für das sicherheit einen besonders hohen stellenwert besitzt, unterstützt linde inmehreren ländern initiativen für verkehrserziehung
Linde AG_SR_2014;58;21;ändern;verbesserung von lebensbedingungen und gesundheitin vielen ländern fördern wir projekte, die die lebensbedingungen von menschen in der regionalenbevölkerung verbessern
Linde AG_SR_2014;58;21;verbessern;verbesserung von lebensbedingungen und gesundheitin vielen ländern fördern wir projekte, die die lebensbedingungen von menschen in der regionalenbevölkerung verbessern
Linde AG_SR_2014;58;25;verbessern; dieausgezeichneten projekte haben das potenzial, das leben von patienten mit chronischenatemwegserkrankungen deutlich zu verbessern
Linde AG_SR_2014;65;4;geändert; geänderter rechnungslegungsstandards wurden im geschäftsjahr 2013 mehrere standorte in die berichterstattungaufgenommen
Linde AG_SR_2014;65;5;angepasst; finanz-, umwelt- und mitarbeiterkennzahlen für das jahr 2012 wurden im jahr 2013 um diesen effekt rückwirkend angepasst
Linde AG_SR_2014;65;6;angepasst; außerdem wurden diekennzahlen zu mitarbeitern, gesundheitsschutz, arbeitssicherheit und umweltschutz rückwirkend für das jahr 2012 um die effekte aus der akquisition des us-homecareunternehmens lincare angepasst
Linde AG_SR_2014;65;7;bereinigt;2 ebit bereinigt um abschreibungen auf immaterielle vermögenswerte und sachanlagen3 zu den sonstigen energieträgern zählen unter anderem thermische energie, heizöl, biokraftstoffe, propan, butan und dieselkraftstoff
Linde AG_SR_2014;65;16;angepasst;6 die definition des indikators für abwasser wurde im jahr 2014 angepasst
Linde AG_SR_2014;66;575;überprüfen; außerdem berichten wir darüber, wie wir unsereleistungen messen und überprüfen sowie über fortschritte, geplante maßnahmen und ziele
Linde AG_SR_2014;66;602;überprüfen;pdfmenschenrechteunsere verpflichtungen zum schutz der menschenrechte überprüfenwir durch einen mehrschichtigen umsetzungs- undüberwachungsprozess:unsere mitarbeiter werden zudem zu den inhalten unseresverhaltenskodex geschult
Linde AG_SR_2014;67;11;ändern; in anderen ländern sindmitarbeitervertretungen auf regionaler ebene eingerichtet
Linde AG_SR_2014;67;15;überprüfen;regelmäßig überprüfen wir über eine globale umfrage,inwieweit systeme umgesetzt sind, um zwangs- undkinderarbeit auszuschließen
Linde AG_SR_2014;68;6;verbessert; durch deneinsatz von gasen können zudem die qualität von roh- undtrinkwasser verbessert und abwässer gereinigt werden
Linde AG_SR_2014;68;7;verbessert;fortschritte imberichtsjahrdurchschnittliche energieintensität der unternehmenseigeneninstallierten luftzerlegungsanlagen seit 2008 um 5,4 prozentverbessertenergieeffizienz der weltweit installierten hyco-anlagen seit2009 um 1,9 prozent erhöht1,8 mio
Linde AG_SR_2014;68;8;verbessert; tonnen co2-emissionen seit 2008 durch verbesserteenergieintensität bei luftzerlegungsanlagen eingespartweitere 650
Linde AG_SR_2014;68;9;verbessert;000 tonnen co2-emissionen seit 2009 durchverbesserte energieeffizienz bei wasserstoffanlageneingespartrund 250 projekte zur steigerung der energieeffizienzidentifiziert durch die umsetzung kosteneinsparungen vonmehr als 24 mio
Linde AG_SR_2014;69;11;bearbeitet;erkenntnisse aus bearbeiteten fällen nutzen wir, um unsercompliance-programm weiterzuentwickeln
Linde AG_SR_2014;74;9;überarbeitet;restriction of hazardous substances (rohs)die überarbeitete europäische rohs-richtlinie (2011/65/eu) dient der beschränkung der verwendungbestimmter gefährlicher stoffe in elektro- und elektronikgeräten
MAN SE_SR_2015;3;11;ändern; neue her-ausforderungen tun sich mit der digitalisierung auf, die unser geschäfts-modell beeinflussen und die arbeitswelt verändern wird
MAN SE_SR_2015;4;1;ändern;02 man gri-bericht 2015übersichtvorwortportaitstrategieintegrationmenschenproduktionprodukte anhang55 030mitarbeiter weltweit13,7mrd € umsatz4unternehmensbereiche:  man truck & bus  man latin america  man diesel & turbo  renkdie man gruppe im portaiteffiziente transport- und energielösungen  sind unser anspruch201531produktionsstandorte  in 14 ländern14,4mrd € auftragseingang92mio € operatives ergebnis2015weitere informationen:www
MAN SE_SR_2015;5;3;ändern; der konzern ist in mehr als 180 ländern aktiv
MAN SE_SR_2015;6;2;ändern; die weltwirtschaft wuchs zwar leicht, auch in den industrieländern verbes-serte sich die lage etwas, in vielen schwellenländern ließ die konjunktu-relle dynamik aber im jahresverlauf wieder nach
MAN SE_SR_2015;6;23;verbessern; wir halten bewusst an den notwendigen investitionen fest, die das langfristige wachstum tragen werden und geeignet sind, unsere operative effizienz zu verbessern
MAN SE_SR_2015;14;32;verbessern; die aus der aufklärung gewonnenen erkenntnisse sowie die ergebnisse aus dem regelmäßig durchgeführten compliance risk assessment nutzen wir, um unser compliance-programm kontinuierlich zu verbessern oder punktuelle maßnahmen zu ergreifen
MAN SE_SR_2015;16;10;angepasst; innerhalb des volkswagenkonzerns wurde das training als best practice bewertet und daraufhin ein auf die bedürfnisse von volkswagen angepasstes „manage responsibly“ entwickelt, das von allen marken genutzt werden kann
MAN SE_SR_2015;17;8;aktualisiert; eine liste aller unternehmen, mit denen eine zusammenarbeit untersagt ist, wird monatlich aktualisiert und kon-zernintern veröffentlicht
MAN SE_SR_2015;17;50;bearbeitet; complianceausgewählte maßnahmen zu compliance2015business partner approval tool 1 825 business partner überprüfthelpdesk 469 fragen bearbeitetrisk assessments vertikales compliance risk assessment  durchgeführtpräventive compliance audits 3 audits mit der internen revision durchgeführt
MAN SE_SR_2015;18;2;bearbeitet; mittels „speak up!“ werden hinweise entgegengenommen und bearbeitet, die sich auf schwerwiegende compliance-verstöße beziehen, insbesondere im bereich der wirtschaftskriminalität (z
MAN SE_SR_2015;18;8;verbessern; darüber hinaus werden die erkenntnisse aus der aufklärung der compliance-verstöße genutzt, um das compliance-system kontinuier-lich zu verbessern
